Brand,Model,Storage,marketplace,category,link,priceInitial,pricePromo,promotiontype,collectionTime
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-256-go-8-go-ram-awesome-lemon-65773642.html,4099.0,N/A,Aucune,2025-01-31 00:42:54
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-5g-6.5-8-go-ram-256-go-rom-50-mp-12-mp-5-mp-32-mp-noir-chargeur-25w-65754517.html,5500.0,4550.0,17%,2025-01-31 00:42:54
Samsung,Galaxy A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-6.7-ram-4-gb-rom-64-gb-gold-65664216.html,1249.0,1129.0,10%,2025-01-31 00:42:54
XIAOMI,Redmi 13C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13c-8gb-256gb-5000-mah-50mp-nfc-noir-64233112.html,1999.0,1849.0,8%,2025-01-31 00:42:54
Itel,Galaxy Blue,32GB,Jumia,PC Portables,https://www.jumia.ma/itel-p38-6.6-32-go-2-go-ram-galaxy-blue-57091528.html,1499.0,989.0,34%,2025-01-31 00:42:54
XIAOMI,REDMI 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-256-go-8-go-ram-sandy-gold-65796904.html,2200.0,1900.0,14%,2025-01-31 00:42:54
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-6.7-128-go-4-go-ram-light-blue-65956504.html,1470.0,1385.0,6%,2025-01-31 00:42:54
Samsung,Galaxy M13,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-m13-6.6-4gb-128gb-dual-sim-65723207.html,1990.0,1680.0,16%,2025-01-31 00:42:54
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.6-256-go-8-go-ram-coral-purple-64619635.html,3999.0,2799.0,30%,2025-01-31 00:42:54
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-note-13-66-amoled-120hz-6go-128gosnapdragon-685-6-nm-108mp-noir-xiaomi-mpg1476423.html,2699.0,2099.0,22%,2025-01-31 00:42:54
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-4-go-helio-g81-ultra-5160-mah-50-mp-dreamy-purple-65699438.html,1599.0,N/A,Aucune,2025-01-31 00:42:54
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-128-go-6-go-ram-noir-64626246.html,2699.0,2399.0,11%,2025-01-31 00:43:02
Oppo,A83,64GB,Jumia,PC Portables,https://www.jumia.ma/a83-5.7-64gb-4gb-13mp-camera-dual-sim-4g-bleu-oppo-mpg845453.html,2399.0,N/A,Aucune,2025-01-31 00:43:02
Infinix,Note 40,128GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-pro-6.78-128-go-12-go-ram-vintage-green-65763568.html,5100.0,3400.0,33%,2025-01-31 00:43:02
ZTE,A54,64GB,Jumia,PC Portables,https://www.jumia.ma/zte-blade-a54-6.6-64-go-8-go-ram-bleu-64902097.html,1499.0,1149.0,23%,2025-01-31 00:43:02
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-5g-8-go-ram-256-go-bleu-65997469.html,4849.0,N/A,Aucune,2025-01-31 00:43:02
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.6-512-go-12-go-ram-coral-purple-64619637.html,4999.0,3999.0,20%,2025-01-31 00:43:02
Samsung,A15,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a15-6.5-128-go-4-go-ram-amoled-90hz-helio-g99-5000-mah-adaptateur-black-65797016.html,1999.0,1891.0,5%,2025-01-31 00:43:02
Vivo,Y35,128GB,Jumia,PC Portables,https://www.jumia.ma/vivo-y35-6.5-128-go-8-go-ram-agate-black-59821659.html,2799.0,N/A,Aucune,2025-01-31 00:43:02
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-11s-65-128-go-6-go-ram-gris-61370299.html,3999.0,2549.0,36%,2025-01-31 00:43:02
Samsung,Galaxy A04S,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a04s-6.5-128-go-4-go-ram-noir-ecouteur-watch-64140286.html,1899.0,N/A,Aucune,2025-01-31 00:43:02
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-flip-6-6.7-256-go-menthe-sm-f741blgamwd-65556078.html,21236.0,16767.0,21%,2025-01-31 00:43:02
Samsung,Galaxy A54,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a54-6.4-256-go-8-go-ram-awesome-graphite-63337726.html,4999.0,4699.0,6%,2025-01-31 00:43:02
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-256-go-8-go-ram-noir-65291280.html,6000.0,N/A,Aucune,2025-01-31 00:43:02
Samsung,Galaxy A05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-6.7-fhd-6-go-128-go-50-mp-noir-band-ecouteur-64708590.html,2999.0,1999.0,33%,2025-01-31 00:43:02
ZTE,Nubia V60,256GB,Jumia,PC Portables,https://www.jumia.ma/zte-nubia-v60-design-6.6-256gb-4gb-jusqua-14go-5000-mah-50mp-champagne-gold-65915165.html,1599.0,1470.0,8%,2025-01-31 00:43:02
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-6-go-ram-jusqua-12-go-helio-g81-ultra-5160-mah-50mp-dreamy-purple-65629971.html,1999.0,1599.0,20%,2025-01-31 00:43:02
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128gb-6gb-dreamy-purple-65760339.html,2478.4,1549.0,38%,2025-01-31 00:43:02
XIAOMI,REDMI A3,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3-pro-688-4gb-128gb-midnight-black-65943033.html,2080.0,1300.0,38%,2025-01-31 00:43:02
Samsung,Galaxy A04S,64GB,Jumia,PC Portables,https://www.jumia.ma/galaxy-a04s-4g-6.5-4go-64go-50mp-5000mah-rose-samsung-mpg1481544.html,2699.0,1599.0,41%,2025-01-31 00:43:02
Samsung,Galaxy A34,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a34-5g-6.6-256-go-8-go-ram-amoled-120-hz-graphite-65969886.html,3299.0,3129.0,5%,2025-01-31 00:43:02
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-8gb-256gb-helio-g81-ultra-8-core-2.0-ghz-5000-mah-50-mp-noir-65989127.html,1670.0,N/A,Aucune,2025-01-31 00:43:02
Samsung,Galaxy A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-4gb-64gb-gold-65981500.html,1499.0,1125.0,25%,2025-01-31 00:43:10
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-5000-mah-white-65703881.html,1299.0,N/A,Aucune,2025-01-31 00:43:10
XIAOMI,REDMI A3,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3-pro-688-4gb-128gb-navy-blue-65943034.html,2080.0,1300.0,38%,2025-01-31 00:43:10
Samsung,A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a55-256-go-8-go-ram-black-65421931.html,5500.0,4300.0,22%,2025-01-31 00:43:10
Vivo,Y16,64GB,Jumia,PC Portables,https://www.jumia.ma/vivo-y16-6.5-64-go-4-go-ram-drizzling-gold-59223455.html,1699.0,N/A,Aucune,2025-01-31 00:43:10
ZTE,A53,64GB,Jumia,PC Portables,https://www.jumia.ma/zte-blade-a53-652-64-go-2-go-ram-space-grey-65831289.html,1399.0,989.0,29%,2025-01-31 00:43:10
Samsung,A15,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a15-6.5-128-go-4-go-ram-amoled-90hz-helio-g99-5000-mah-adaptateur-personality-yellow-65797327.html,1999.0,1890.0,5%,2025-01-31 00:43:10
ZTE,A54,128GB,Jumia,PC Portables,https://www.jumia.ma/zte-blade-a54-6.6-128-go-8-go-ram-gris-64885378.html,1599.0,1249.0,22%,2025-01-31 00:43:10
Samsung,Galaxy A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-128-go-4-go-ram-noir-64619639.html,1999.0,1499.0,25%,2025-01-31 00:43:10
XIAOMI,REDMI 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-688-8gb-256gb-starry-blue-65980242.html,2766.0,1729.0,37%,2025-01-31 00:43:10
Samsung,Galaxy M33,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-m33-6.6-5g-6-go-ram-128-go-rom-dual-sim-50-mp-bleu-58594698.html,2590.0,N/A,Aucune,2025-01-31 00:43:10
Samsung,Galaxy A3,16GB,Jumia,PC Portables,https://www.jumia.ma/galaxy-a3-4g-16-go-android-4.4-or-samsung-mpg1965.html,2749.0,N/A,Aucune,2025-01-31 00:43:10
Samsung,Galaxy A04S,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a04s-4g-6.5-4-go-128-go-50-mp-5000-mah-pink-64220914.html,1999.0,1799.0,10%,2025-01-31 00:43:10
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128gb-6gb-jusqua-12go-helio-g81-ultra-5160-mah-50-mp-midnight-black-65641304.html,1589.0,N/A,Aucune,2025-01-31 00:43:10
Samsung,Galaxy M13,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-m13-6.6-4gb-128gb-dual-sim-65723205.html,1900.0,1680.0,12%,2025-01-31 00:43:10
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-6-go-ram-128-go-rom-50-mp-noir-65693176.html,2549.0,N/A,Aucune,2025-01-31 00:43:10
ZTE,A34,64GB,Jumia,PC Portables,https://www.jumia.ma/zte-blade-a34-6.6-64-go-6-go-ram-noir-65180123.html,1499.0,1049.0,30%,2025-01-31 00:43:10
Samsung,Galaxy A04S,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a04s-4g-6.5-4go-64go-50mp-5000mah-rose-ecouteur-watch-64204341.html,1699.0,N/A,Aucune,2025-01-31 00:43:10
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-snapdragon-7s-gen2-200-mp-vert-64760751.html,3190.0,N/A,Aucune,2025-01-31 00:43:10
Samsung,Galaxy A25,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-8-go-ram-256-go-rom-50-mp-bleu-65693497.html,3299.0,N/A,Aucune,2025-01-31 00:43:10
XIAOMI,Redmi note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.67-12-go-ram-512-go-bleu-65989451.html,3949.0,N/A,Aucune,2025-01-31 00:43:10
Itel,A50,64GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50-6.6-64-go-6-go-ram-noir-65371028.html,1399.0,998.0,29%,2025-01-31 00:43:10
Samsung,Galaxy A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-4-go-ram-128-go-rom-50-mp-4g-lte-silver-64541183.html,1390.0,N/A,Aucune,2025-01-31 00:43:10
Samsung,Galaxy A04S,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a04s-4g-6.5-4-go-128-go-50-mp-5000-mah-blanc-64220916.html,2099.0,N/A,Aucune,2025-01-31 00:43:10
Samsung,Galaxy A53,128GB,Jumia,PC Portables,https://www.jumia.ma/6.5-a53-5g-64-mpx-8gb-ram-128gb-rom-android-peach-orange-samsung-mpg1400093.html,4900.0,3700.0,24%,2025-01-31 00:43:22
Samsung,Galaxy A16,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-lte-6.7-128-go-6-go-ram-helio-g99-dual-sim-4g-vert-clair-65816288.html,3349.0,2489.0,26%,2025-01-31 00:43:22
Samsung,Galaxy A05,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.5-64-go-4-go-ram-noir-65942888.html,1399.0,1209.0,14%,2025-01-31 00:43:22
Samsung,A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a06-6.7-64-go-4-go-ram-helio-g85-5000-mah25w-50mp-gold-65723713.html,1299.0,N/A,Aucune,2025-01-31 00:43:22
XIAOMI,Redmi A3X,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-red-65625376.html,1199.0,1050.0,12%,2025-01-31 00:43:22
XIAOMI,REDMI 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-8gb-256gb-starry-blue-65943035.html,2766.4,1729.0,38%,2025-01-31 00:43:22
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-6-go-ram-128-go-rom-50-mp-jaune-65693182.html,2549.0,N/A,Aucune,2025-01-31 00:43:22
Samsung,Galaxy A03,64GB,Jumia,PC Portables,https://www.jumia.ma/galaxy-a03-4g-ram-64g-rom-6.5-5000-mah-48mp-dual-sim-bleu-samsung-mpg1395258.html,1440.0,N/A,Aucune,2025-01-31 00:43:22
XIAOMI,Redmi 9C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-9c-6.53-4-go-ram-128-go-rom-android-13-mp-2-mp-2-mp-5-mp-vert-kit-watch-65767146.html,1590.0,1450.0,9%,2025-01-31 00:43:22
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-fold-4-7.6-256-go-12-go-ram-phantom-black-61902097.html,19000.0,14900.0,22%,2025-01-31 00:43:22
ZTE,Nubia V60,256GB,Jumia,PC Portables,https://www.jumia.ma/zte-nubia-v60-design-6.6-256gb-6gb-jusqua-16go-5000-mah-50mp-champagne-gold-65915152.html,1699.0,1519.0,11%,2025-01-31 00:43:22
ZTE,A35,64GB,Jumia,PC Portables,https://www.jumia.ma/zte-blade-a35-6.7-64go-rom-2gb-jusqua-6go-clover-green-65976166.html,1049.0,899.0,14%,2025-01-31 00:43:22
Samsung,Galaxy A05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-67-128-go-6-go-ram-silver-band-ecouteur-64628857.html,2999.0,2499.0,17%,2025-01-31 00:43:22
Samsung,Galaxy A55,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-128-go-8-go-ram-awesome-lemon-65772379.html,3899.0,N/A,Aucune,2025-01-31 00:43:22
Apple,iPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-61-256-go-6-go-ram-vert-64037254.html,14000.0,11975.0,14%,2025-01-31 00:43:22
Samsung,Galaxy S24,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-amber-yellow-8go-256-go-sm-s921bzycmwd-65324747.html,16079.0,12414.0,23%,2025-01-31 00:43:22
Infinix,Note 30,256GB,Jumia,PC Portables,https://www.jumia.ma/note-30-6.7-8-go-256-go-ram-jusqua-8g-amoled-helio-g-99-64-mp-noir-infinix-mpg1441829.html,2699.0,2299.0,15%,2025-01-31 00:43:22
Samsung,A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-smartphone-a35-awesome-navy-6.6-octa-core-8go-256go-android-5g-ds-sm-a356ezkvmwd-65144834.html,6691.0,5416.0,19%,2025-01-31 00:43:22
XIAOMI,REDMI NOTE,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-5g-256-go-8-go-ram-purple-65950268.html,4799.0,4200.0,12%,2025-01-31 00:43:22
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.6-12-go-512-go-200-mp-helio-g99-ultra-coral-purple-64708597.html,4999.0,4199.0,16%,2025-01-31 00:43:22
XIAOMI,Redmi A3x,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-128go-4ram-5000mah-white-65723625.html,1299.0,1199.0,8%,2025-01-31 00:43:22
Infinix,Note 40,128GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-pro-6.78-128-go-12-go-ram-titan-gold-65763567.html,5100.0,3400.0,33%,2025-01-31 00:43:22
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-256-go-8-go-helio-g81-ultra-5160-mah-50-mp-midnight-black-65699453.html,1899.0,N/A,Aucune,2025-01-31 00:43:22
Vivo,Y16,64GB,Jumia,PC Portables,https://www.jumia.ma/vivo-y16-6.5-64-go-4-go-ram-stellar-black-59223467.html,1699.0,N/A,Aucune,2025-01-31 00:43:22
Samsung,Galaxy A15,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a15-6.6-4g-lte-4-go-ram-128-go-rom-50-mpx-bleu-clair-65699172.html,1899.0,N/A,Aucune,2025-01-31 00:43:22
Samsung,Galaxy A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-4gb-128gb-silver-64708607.html,1999.0,1399.0,30%,2025-01-31 00:43:22
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-6.1-128-go-vert-bouton-action-controle-de-camera-a18-ios-48-mpx-new-65807940.html,11999.0,10800.0,10%,2025-01-31 00:43:25
Apple,iPhone 15,512GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-max-512-go-bleu-ecran-oled-6.7-inch-8-go-ram-remis-a-neuf-65134857.html,14900.0,13800.0,7%,2025-01-31 00:43:25
ZTE,A35,64GB,Jumia,PC Portables,https://www.jumia.ma/zte-smartphone-gsm-4g-blade-a35-64gb-ram-6gb-24-6.75-8mp5mp-dual-nano-sim-5000mah-clover-green-65981708.html,1399.0,929.0,34%,2025-01-31 00:43:25
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-plus-67-128-go-6-go-ram-jaune-64124390.html,14000.0,10975.0,22%,2025-01-31 00:43:25
Itel,A50,64GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50-6.6-64-go-6-go-ram-green-65333826.html,1299.0,N/A,Aucune,2025-01-31 00:43:25
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-6-go-ram-red-65693839.html,1849.0,1596.0,14%,2025-01-31 00:43:25
Samsung,galaxy s24,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-cobalt-violet-8go-256-go-sm-s921bzvcmwd-65311224.html,16079.0,12414.0,23%,2025-01-31 00:43:25
Samsung,Galaxy A54,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a54-6.4-256-go-8-go-ram-awesome-white-63338262.html,4999.0,4699.0,6%,2025-01-31 00:43:25
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05-128-go-65694677.html,1499.0,1349.0,10%,2025-01-31 00:43:25
Samsung,Galaxy A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-6.7-ram-4-gb-rom-64-gb-light-blue-65664164.html,1249.0,1129.0,10%,2025-01-31 00:43:25
Vivo,Y02,32GB,Jumia,PC Portables,https://www.jumia.ma/vivo-y02s-6.51-3-go-ram-32-go-rom-5000-mah-dual-sim-fast-charge-18w-bleu-63509594.html,1220.0,N/A,Aucune,2025-01-31 00:43:25
XIAOMI,Redmi 12,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-12-6.79-8-go-de-ram-256-go-rom-noir-65698155.html,2349.0,N/A,Aucune,2025-01-31 00:43:25
Infinix,Note 30,256GB,Jumia,PC Portables,https://www.jumia.ma/note-30-6.7-8-go-256-go-ram-jusqua-8g-amoled-helio-g-99-64-mp-bleu-infinix-mpg1400062.html,2699.0,2299.0,15%,2025-01-31 00:43:25
Samsung,Galaxy A14,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a14-6.6-128-go-4-go-ram-black-63134654.html,2999.0,2199.0,27%,2025-01-31 00:43:25
Itel,A50,32GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50c-6.6-32-go-4-go-ram-black-65558705.html,1299.0,N/A,Aucune,2025-01-31 00:43:25
Samsung,galaxy s24,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-5g-dual-sim-256-gb-amber-yellow-sm-s926bzybmwd-65311472.html,18089.0,13966.0,23%,2025-01-31 00:43:25
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05s-6.7-6gb-128gb-ips-lcd-snapdragon-680-5000-mah-50mp-noir-66003721.html,2400.0,1960.0,18%,2025-01-31 00:43:25
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-66-amoled-120hz-128go-6go-helio-g99-ultra-108mp-blue-66064809.html,2199.0,1999.0,9%,2025-01-31 00:43:25
Samsung,Galaxy S24,512GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-noir-12-go-512-go-ecran-amoled-2x-120hz-6.7-inch-4900mah-neuf-64704616.html,14899.0,11799.0,21%,2025-01-31 00:43:25
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-6gb-128gb-helio-g81-ultra-8-core-2.0-ghz-5000-mah-50-mp-vert-65754972.html,1690.0,1490.0,12%,2025-01-31 00:43:25
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-plus-6.7-128-go-noir-bouton-action-controle-de-camera-a18-ios-48-mpx-8-go-ram-65795102.html,12999.0,11999.0,8%,2025-01-31 00:43:25
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-6.7-256go-rom-8gb-jusqua-16go-helio-g99-108-mp-32mp-65723413.html,3000.0,2830.0,6%,2025-01-31 00:43:25
Apple,iPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-max-6.7-8-go-ram-256-go-titane-blue-ecran-oled-remis-a-neuf-66063916.html,14699.0,11499.0,22%,2025-01-31 00:43:25
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-4-go-ram-jusqua-8-go-helio-g81-ultra-5160-mah-50mp-purple-65680077.html,1599.0,1450.0,9%,2025-01-31 00:43:25
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128gb-4gb-jusqua-8go-helio-g81-ultra-5160-mah-50-mp-sage-green-65641310.html,1489.0,N/A,Aucune,2025-01-31 00:43:25
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-128gb-8gb-helio-g91-ultra-5030mah-33w-108mp-midnight-black-65699489.html,1849.0,N/A,Aucune,2025-01-31 00:43:31
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-256-go-8-go-ram-sarcelle-65924628.html,12999.0,11975.0,8%,2025-01-31 00:43:31
Samsung,Galaxy A54,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a54-6.4-128-go-8-go-ram-awesome-graphite-63348017.html,4999.0,4399.0,12%,2025-01-31 00:43:31
Samsung,galaxy a05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-light-violet-4go-128-go-sm-a057flvgmwd-65311476.html,2852.0,2203.0,23%,2025-01-31 00:43:31
Samsung,galaxy s24,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-5g-dual-sim-12gb-i-256-gb-sm-s926bzvbmwd-65419090.html,18089.0,13966.0,23%,2025-01-31 00:43:31
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128-go-4-go-helio-g81-ultra-5160-mah-50-mp-starry-blue-65699445.html,1599.0,N/A,Aucune,2025-01-31 00:43:31
Samsung,Galaxy A04s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a04s-6.5-128-go-4-go-ram-copper-65549531.html,1999.0,1649.0,18%,2025-01-31 00:43:31
Samsung,Galaxy A34,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a34-6.6-128-go-8-go-ram-noir-63127642.html,3699.0,3499.0,5%,2025-01-31 00:43:31
Samsung,Galaxy A04S,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a04s-4g-6.5-4-go-64-go-50-mp-5000-mah-noir-ecouteur-watch-64204334.html,2699.0,1699.0,37%,2025-01-31 00:43:31
ZTE,Nubia V60,256GB,Jumia,PC Portables,https://www.jumia.ma/zte-nubia-v60-design-6.6-256gb-6gb-jusqua-16go-5000-mah-50mp-sunrise-violet-65925127.html,1699.0,1549.0,9%,2025-01-31 00:43:31
Samsung,Galaxy A04S,64GB,Jumia,PC Portables,https://www.jumia.ma/galaxy-a04s-4g-6.5-4go-64go-50mp-5000mah-rose-ecouteur-watch-samsung-mpg1482246.html,1699.0,N/A,Aucune,2025-01-31 00:43:31
Samsung,A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-smartphone-a55-genial-lilas-66-octa-core-8go-256go-android-5g-sm-a556elvwmwd-65144827.html,7933.0,6238.0,21%,2025-01-31 00:43:31
Samsung,A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-smartphone-a35-awesome-iceblue-6.6-octa-core-8go-256go-android-5g-sm-a356elbvmwd-65151425.html,6691.0,5416.0,19%,2025-01-31 00:43:31
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-256-go-8-go-helio-g81-ultra-5160-mah-50-mp-dreamy-purple-65699449.html,1899.0,N/A,Aucune,2025-01-31 00:43:31
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05-6.7-128-go-4-go-ram-ips-lcd-5000-mah-50mp-noir-64881532.html,1449.0,1329.0,8%,2025-01-31 00:43:31
XIAOMI,Redmi 12,256GB,Jumia,PC Portables,https://www.jumia.ma/redmi-12-amoled-679-8go-256go-mediatek-helio-g88-50mp-bleu-xiaomi-mpg1400125.html,2599.0,1899.0,27%,2025-01-31 00:43:31
Oppo,A83,64GB,Jumia,PC Portables,https://www.jumia.ma/a83-5.7-64gb-4gb-13mp-camera-dual-sim-4g-rouge-oppo-mpg845454.html,2399.0,N/A,Aucune,2025-01-31 00:43:31
Samsung,A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-smartphone-a35-awesome-lilac-6.6-octa-core-8go-256go-android-5g-ds-sm-a356elvvmwd-65144826.html,6691.0,5416.0,19%,2025-01-31 00:43:31
